id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
7f35424efa554d4f91e68189721d0633,409900,USD,"Robert Defalco Realty, Inc.",3,,4995,https://ap.rdcpix.com/398727013/5255917e6c9e5d4333b114ba3cd114a4l-m0xd-w480_h480_q80.jpg
c2d64d77396f4a5c9e4ab3549a3b8efc,919000,USD,"HOMES R US REALTY OF NY, INC.",4,,4000,https://p.rdcpix.com/v03/o6baf0c00-c0s.gif
075474c6389741cf9b7f37fb97fe275d,1650000,USD,Rjm Realty Empire Inc.,4,,,https://ap.rdcpix.com/451189496/cc414d6c2021a2246892fbdc2c4aa024l-m0xd-w480_h480_q80.jpg
22cce9015c684c068d4dfb8e7296bcde,,,,,,,
9417456b971a463992662fedae0a5f70,,,,,,,
44e4b6d69be4429aa38e72b6b4232e41,1450000,USD,Mitra Hakimi Realty Group LLC,6,,4958,https://p.rdcpix.com/v02/o86261100-c0s.gif
01609a402129498391fe87dca1feec11,619999,USD,Re/Max Southshore Realty,4,,4863,https://ap.rdcpix.com/578574260/eb00cdc8d106030865440cb706b43c0bl-m0xd-w480_h480_q80.jpg
af8b086727b7467891dd8e0b7976c31e,599999,USD,Getmore Realty Inc,3,3,4000,https://ap.rdcpix.com/2057574234/477bbb092eb755de8fb9b967dddf5b62l-m0xd-w480_h480_q80.jpg
ca147faa1b9a478f86961758eb7f1298,1048000,USD,TALK OF THE TOWN REALTY C,3,,2000,https://ap.rdcpix.com/498636186/cfd1085d5382f0e782c1d0cb98ed3009l-m0xd-w480_h480_q80.jpg
e9d2bca9e5e2404394994a6250b79df1,19750000,USD,Sotheby's International Realty - East Side Manhattan Brokerage,5,,,https://ap.rdcpix.com/151237826/b6a868f08cb4915b8d41d3c03a23335eo-w0s.jpg
d5893b3df9684af5b139a1e32702bce1,35000000,USD,Sotheby's International Realty - Downtown Manhattan,1,,,https://ap.rdcpix.com/151237826/c9189f0053a8146483239333e489320fo-w0s.jpg
7a36c17f9844498ab8f54caa609f1073,649000,USD,Sell It Realty,2,1,6200,https://ap.rdcpix.com/1973273421/6c8142b9e64bce7c3d8d7e3b625b8c13l-m0xd-w480_h480_q80.jpg
6ca64e7660e94d7e9d45929a7d36a721,2000000,USD,Exr,5,3,2100,https://ap.rdcpix.com/630082525/6308296ecef6dcfc90c1d00157ce67d2l-m0xd-w480_h480_q80.jpg
ad70c2632df5434a9fecce7b372758a1,,,,,,,
cbe27ab2a4d34b2cb21bf8d02d43f03b,,,,,,,
d293e02f35074b2f9aa3e80455f1d99d,1225000,USD,Corcoran Group - SoHo,1,1,,https://ap.rdcpix.com/874951483/c9f13dcc8918f1dd49bdca7bb782c42ao-c0s.jpg
c9dc7bace6674a73914c9b18e0601b46,1149000,USD,Re/Max Elite,6,,9600,https://ap.rdcpix.com/1598509048/3ed77ed48cbe5ae0b4fc3de28eae8e18l-m0xd-w480_h480_q80.jpg
03d8a58baf7447cab26cf6146a1e65e8,829000,USD,TALK OF THE TOWN REALTY C,5,,2000,https://ap.rdcpix.com/1847757692/082d753e6f578ee22d45589c7b371e96l-m0xd-w480_h480_q80.jpg
