id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
6be871058c404ec1b36f3d4d5fd040af,429990,USD,KB Home,4,,,https://an.rdcpix.com/653797129/0c1ea456e4e846bde674bd8ccaa4ac00n-f1s.jpg
bc0b55aa284d4e99a9da6321708d4fd8,380000,USD,William Lyon Homes,2,,,https://an.rdcpix.com/1806381801/44012e792781772d8795acf27fabed2fn-f1s.jpg
e3749cc358fc4e20aaa5cfdbd422736b,344990,USD,KB Home,3,2,,https://an.rdcpix.com/653797129/0c1ea456e4e846bde674bd8ccaa4ac00n-f1s.jpg
7adbe34c95e54c5c88e2b7459f281c5b,,,,,,,
e69cffe66e4a429ab583a9d3c25a1163,,,,,,,
e0c396990f73469f90ff3b904b1d7b17,474990,USD,Woodside Homes,4,,,https://an.rdcpix.com/284267931/329d1ea6acb272924f991d523b2d2b80n-f1s.jpg
dbe2ce143f0e438ab99b9de100af25f8,499839,USD,Forever Home Realty,2,2,6534,https://ap.rdcpix.com/1636902067/7d667cd21eb38900a26914578f428a13l-m0xd-w480_h480_q80.jpg
03e90acd301345ecb6b2b5566c46bd4b,400000,USD,Win Win Real Estate,4,3,8276,https://ap.rdcpix.com/1309815234/e51cc57d1fc52153e64d99741be0d26bl-m0xd-w480_h480_q80.jpg
d58958ae1b0f4149a21825941558b2d7,289900,USD,McDougall Real Estate Group,3,,2614,https://ap.rdcpix.com/1341441210/d2f834f7b0a56375632b669f035cb68cl-m0xd-w480_h480_q80.jpg
bfbbbc9a47b2412cac700ab69d408814,219739,USD,Forever Home Realty,2,2,6098,https://ap.rdcpix.com/1953813852/3b17070f802c05308630164ecae130a1l-m0xd-w480_h480_q80.jpg
c8d2f2037b4d47d9bf72964079826044,299000,USD,Show Vegas Realty,3,3,4356,https://ap.rdcpix.com/2051456684/1b6fa356fa2a14e9111644d43b2f26c1l-m0xd-w480_h480_q80.jpg
3f08f3eed86147a5b4ce4826f12e4ec4,620000,USD,Epronet Realty,4,3,,https://ap.rdcpix.com/196901674/551e627db241f9a5291d86ea658b650cl-m0xd-w480_h480_q80.jpg
f27adf333b5a4cb28a21fd60030dc79f,390000,USD,Silver Canyon Realty Inc,4,3,8276,https://ap.rdcpix.com/1138041291/d97e8cc47ae3a14000bdb8a63955d777l-m0xd-w480_h480_q80.jpg
5c3e5145cb3a4f818bfbea7219c8d7bc,,,,,,,
8ded9a26297043c19e245ebd7a752016,,,,,,,
a3b77b1738734211aed011b722524b18,599000,USD,Forever Home Realty,5,3,,https://ap.rdcpix.com/1474799694/5ba30a377601752bd757f953373643eel-m0xd-w480_h480_q80.jpg
912f1d552d1e461fb0a9e72970e196c9,400000,USD,Realty One Group Inc,4,3,5663,https://ap.rdcpix.com/529749982/08584352322b734f2d29603289e539adl-m0xd-w480_h480_q80.jpg
09a5ce22f1494db3ad40465e446a864e,519900,USD,Wynn Realty Group,5,,6970,https://ap.rdcpix.com/1128637168/bf237b39ad34fab26693762a2d2a0c2al-m0xd-w480_h480_q80.jpg
a262ef47de89498faec457413f522554,350000,USD,The Agency,4,3,4356,https://ap.rdcpix.com/832448666/db0bcd929c0b460702e85c339f87dd64l-m0xd-w480_h480_q80.jpg
7e7ba1d453fe435dad4d37e9b30ed98c,1388800,USD,Ahp Realty Llc,11,9,,https://ap.rdcpix.com/1955465080/f947ab8e3839aacbc165fe7593bcc41fl-m0xd-w480_h480_q80.jpg
ac5a5549ba5f4692ac2f3282873b68c3,317000,USD,Mdb Realty,4,,3920,https://ap.rdcpix.com/1267400276/a1fa039323a775d9bed974bf8347a548l-m0xd-w480_h480_q80.jpg
572fb2608c894cb4bc9a4f0bebe7b239,314999,USD,Bhhs Nevada Properties,3,,3049,https://ap.rdcpix.com/501860667/b75b57e45340094d42b42df1c2bb9753l-m0xd-w480_h480_q80.jpg
95e341e4aa9946a2be2aa48d2bccb138,259900,USD,Elite Realty,3,,2178,https://ap.rdcpix.com/1001676699/45bd0ba354883a789e3e8473049e4798l-m0xd-w480_h480_q80.jpg
8f8b14dd698b445b8b8ca54372a24c13,589000,USD,Keller Williams Realty Southwest,4,3,,https://ap.rdcpix.com/938069856/c7b88582dcf6ed773a5ca58a3e4604eal-m0xd-w480_h480_q80.jpg
9d80478bc51f41d7bf2154f51e7469a2,459900,USD,Key Realty,4,3,6098,https://ap.rdcpix.com/54796678/92450db4c3e287522312c0387803d906l-m0xd-w480_h480_q80.jpg
d78ca8138a974f0788b0d7a4c035d492,249999,USD,Urban Nest Realty,2,,2614,https://ap.rdcpix.com/35217541/8b8dba9a7460c7127d445bc97bb06febl-m0xd-w480_h480_q80.jpg
5ec437c2ee3c4121bedb42e31e89c1e9,,,,,,,
a8f0049ad2064f0e8d45e7ba80c6019e,,,,,,,
02f1e7a45d9f4791af4e578dcadeadda,299900,USD,Simply Vegas,3,2,6534,https://ap.rdcpix.com/1972322139/4a5c9b56edce285240cff340ed631602l-m0xd-w480_h480_q80.jpg
afbe525519ff408bb95a935f88c58c89,335000,USD,Windermere Excellence,3,2,5227,https://ap.rdcpix.com/909495199/51baa42b4dea1f94888643080f4ec69bl-m0xd-w480_h480_q80.jpg
bb516662e6174dd49c42ba00112419a1,359000,USD,Vegas Dream Homes Inc,4,3,3920,https://ap.rdcpix.com/2083179322/f5135627c5a3525a96efc4c8d05a5c00l-m0xd-w480_h480_q80.jpg
1440d4e0f1d749769314a64198897933,565000,USD,Croteau Real Estate Services,4,,6098,https://ap.rdcpix.com/756051083/f305fd771b8e2142c602bb24c47ac448l-m0xd-w480_h480_q80.jpg
84d8ca2da4804c509447b9d0a3dd8648,499000,USD,Innovative Real Estate Strateg,5,,8276,https://ap.rdcpix.com/655243692/477a9fede5f054751fe9e536e51a285dl-m0xd-w480_h480_q80.jpg
