id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
438905fcc9944b88ac83c64ccecc7fb5,459500,USD,Centennial Real Estate,4,3,7405,https://ap.rdcpix.com/1701889721/be60850e8392e0b2cb8f00ddb5097e27l-m0xd-w480_h480_q80.jpg
4c54b999122a40698d672482291da33d,410000,USD,Signature Real Estate Group,2,2,,https://ap.rdcpix.com/705042983/34445640ae97abf64eadc7072e527a0cl-m0xd-w480_h480_q80.jpg
123f822a649646de90a7bdf4053846e7,574999,USD,Realty ONE Group - NORTHWEST,4,,,https://ap.rdcpix.com/537214875/3a638fbde9581e2643bb1a8686faa404l-m0xd-w480_h480_q80.jpg
063185812a1d413297748ddc93a35e07,,,,,,,
3f74fdf54e7a432d9cc766ad485c7ebf,,,,,,,
fdf5a6e53bfc49b98af1f3c690069092,205000,USD,Century 21 Americana,2,,4356,https://ap.rdcpix.com/1684125411/3af78d23a8936c5812876c9390f085bal-m0xd-w480_h480_q80.jpg
6a86511817c14ee0828f912290773e01,204900,USD,Blue Diamond Realty Llc,3,1,6098,https://ap.rdcpix.com/1537659920/1b4b7528f9689091ba50dc87049ec9ecl-m0xd-w480_h480_q80.jpg
5e831c85e8be4db39a621e8344e0a012,274900,USD,Blue Diamond Realty Llc,4,2,8276,https://ap.rdcpix.com/2146960280/f77794ef26dc724f5ca209f2d69e915bl-m0xd-w480_h480_q80.jpg
d5283f1327894b7c8b31a52c50c9cc8e,650000,USD,Platinum R.E. Professionals,4,3,,https://ap.rdcpix.com/1405499275/c33eef3fd9b3b1cf54bb597bd27c0718l-m0xd-w480_h480_q80.jpg
2d0b3053eb0d4e57ae1bd7a2bb728efc,462000,USD,Limestone Investments Llc,3,3,7841,https://ap.rdcpix.com/223879848/cc5dc480e9606675c6b66194d19afa83l-m0xd-w480_h480_q80.jpg
937d0a292b344360a1f3bcba3abd2d33,309000,USD,Vegas Living Realty And Manage,1,1,,https://ap.rdcpix.com/1650490563/bb56bc480e17353edc71f1ef5c6b0330l-m0xd-w480_h480_q80.jpg
