id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
81d86d9c256b4d7387914b6708949f49,850000,USD,Corcoran Group - Fort Greene,2,1,,https://ap.rdcpix.com/874951483/c9f13dcc8918f1dd49bdca7bb782c42ao-c0s.jpg
5acbba7067ad4a17bbdd8e401c088742,479990,USD,RE/MAX Best,2,,1439,https://ap.rdcpix.com/691000969/599b55857a4bbf15968c69965f4f5d1dl-m0xd-w480_h480_q80.jpg
9d94fc83b3644293b8f9a40fa5ebf923,1300000,USD,Werba Realty Llc,6,4,3279,https://ap.rdcpix.com/621495081/80d1c7a71e3cb2aa5ea86920eec7f841l-m0xd-w480_h480_q80.jpg
9338f80ba73e46b3a499c70afa19481f,,,,,,,
ada5a15e482245f283f428c157029031,,,,,,,
806123bfcaf54a1994a894e188079e3d,2275000,USD,Laird Klein Realty Llc,4,,,https://ap.rdcpix.com/1858148358/292d3a4de25651a3fb668205faf8b7f0l-m0xd-w480_h480_q80.jpg
1e85bb836dec47c285fe31785a87b19b,2399000,USD,Laird Klein Realty Llc,6,,,https://ap.rdcpix.com/1677997455/4af5a255b9528b494b774e7cb356feb6l-m0xd-w480_h480_q80.jpg
7021ca0f9fc64455ab4cfd2ff5b3c357,319200,USD,Owners.Com,3,,2800,https://ap.rdcpix.com/114782709/de1f2c0fc4d96e0684245ea5b6556ffdl-m0xd-w480_h480_q80.jpg
ba314ce5d5d349619368fcbb98058edc,625000,USD,CENTURY 21 ZALOOM REALTY,4,,3360,https://ap.rdcpix.com/1339224241/2ddd93f42feeba056d189ad5a84f1793o-c0s.jpg
24e2b267a0d44bec87bde4e47ff6104c,549000,USD,HOUSE-N-KEY REALTY CORP,4,3,3760,https://ap.rdcpix.com/96910887/4410a35b0ab5ad5e298822ab2669209el-m0xd-w480_h480_q80.jpg
f62e45dfbc414289b671d05bd2946137,589000,USD,All Going Realty Llc,4,3,4000,https://ap.rdcpix.com/469818376/7985ce4b3619a22e97fdb8a1fad40b78l-m0xd-w480_h480_q80.jpg
