id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
59b76cc2bbf74d53a4234290f320c09b,2695000,USD,Rodeo Realty,4,,5500,https://ap.rdcpix.com/1867464464/9e2f4bb71cbee9d5d0dc7c268feacfb1l-m0xd-w480_h480_q80.jpg
d8e1844a45874a079bbc4310eff862e5,1050000,USD,WIN Realty & Properties,4,1,6187,https://ap.rdcpix.com/1828414187/f4fc5085551ab1dc0e5cac506b37573dl-m0xd-w480_h480_q80.jpg
3f73d2a0d74b46859a39e9c0fa6a792e,9995000,USD,The Agency,4,6,,https://ap.rdcpix.com/151989283/63d4ab5fef81fb2dbf3e459dec32fa7el-m0xd-w480_h480_q80.jpg
bb017c8c85fe486bb569cc57cc6e2f6e,,,,,,,
22b05e3cf4e2439aa7f6afbfbe477631,,,,,,,
0f86037de04540938bf35aba3774e92d,4150000,USD,Coldwell Banker Residential Brokerage - Brentwood,5,4,6500,https://ap.rdcpix.com/342403921/076f09ae37bc8febe2b318bad4f73314o-w0s.jpg
6ee0f4c491e34db983ecdb8493a6ac7f,319000,USD,Keller Williams Real Estate Services,2,1,4523,https://ap.rdcpix.com/1418924565/b68a8d8700d159def02ac9c31265e3c6l-m0xd-w480_h480_q80.jpg
1a2db35dba94408da1a6b9f713379aa3,550000,USD,United R.E. Pacific States,4,3,5602,https://ap.rdcpix.com/217084889/7eb7a8b11027e83a32dfc9c39d006be8l-m0xd-w480_h480_q80.jpg
54507e2c193f447ba05a568e058f0956,3749000,USD,Pacific Union International,5,,7569,https://ap.rdcpix.com/1645471426/9da1eb1e15459b173009db9a36fbb308l-m0xd-w480_h480_q80.jpg
2e9d6122804a4593831a605a73e74d08,3625000,USD,Oaktree Realty,4,4,6485,https://ap.rdcpix.com/1520077192/7dab9308ab8e9169a4ba8e0ec233377bl-m0xd-w480_h480_q80.jpg
54e61635f1e54e20ae49d2a4fd532d45,599000,USD,Vanguard Properties,2,1,5744,https://ap.rdcpix.com/381741419/e8c6c1ec4faf9929e8ab6aae946aa5a2l-m0xd-w480_h480_q80.jpg
db0dec4c822c4f38869d5e1138527383,1299000,USD,Masters Realty Group,3,,5839,https://ap.rdcpix.com/1611993629/d2e91ba26d0ec23b6c8d8da9fd51fceel-m0xd-w480_h480_q80.jpg
93a79d71b6c34f6caf5795a0dd501f5a,289900,USD,Prime Properties Asset Mgmt.,2,1,5200,https://ap.rdcpix.com/1234161916/526d800d6402b013922401069d76c1ebl-m0xd-w480_h480_q80.jpg
8f899b327bd446978957a97c1fc1bec8,,,,,,,
0d7d4586f9c14268b7dec880d0d6595e,,,,,,,
dd258c3017534898a8f1bd71d79ecab2,925000,USD,"Lynette Domingo, Broker",3,1,7000,https://ap.rdcpix.com/1260847785/30c2d3a92478de77b2cbf6a01724175dl-m0xd-w480_h480_q80.jpg
d03ac706f0a24c1bbcea0877aaed7dfe,1995000,USD,Keller Williams Beverly Hills,3,3,,https://ap.rdcpix.com/108698687/b8ef69e599c74350339013e21d9fcddcl-m0xd-w480_h480_q80.jpg
2bc5e2f78a9445d49481cd25676659cc,525000,USD,Pinnacle Estate Properties Inc,2,1,7405,https://ap.rdcpix.com/221833967/aca68961be4c1507056e5d42ff06ece2l-m0xd-w480_h480_q80.jpg
42550c7c56614b20a2dcef7bd217b4e9,1279000,USD,Keller Williams Silicon Beach,5,5,,https://ap.rdcpix.com/7366458/5d2d5e02d8b92c79734410d9ba8a28c8l-m0xd-w480_h480_q80.jpg
4ba1afc71b25437ab2ae798dc8fdd02a,899000,USD,Nela Homes,2,,5685,https://ap.rdcpix.com/585107804/eee6eb2e825dca1d45541def8121056fl-m0xd-w480_h480_q80.jpg
8ba55accfb8841f1990fdccb4c1f74ff,1099000,USD,Nela Homes,3,2,5604,https://ap.rdcpix.com/1298982821/e3169f14b1013894c3574a2a3652549cl-m0xd-w480_h480_q80.jpg
7502bf1f576b4042809be88700a870a3,1980000,USD,One Properties,5,2,7781,https://ap.rdcpix.com/307618448/0f51e711c1d93ed271269e4c3a91de5al-m0xd-w480_h480_q80.jpg
1afc93dd9bbc4f65b57fbeb6674abcb8,450000,USD,"Kam Financial & Realty, Inc.",3,3,5003,https://ap.rdcpix.com/1876634154/eeedfcef91ff21e021b1ea7836d2220el-m0xd-w480_h480_q80.jpg
a897d04a83964db09a3e75aab05a1be6,1650000,USD,Keller Williams Realty Hollywood Hills,3,2,6793,https://ap.rdcpix.com/1394824369/d6afeb9be6e8ee98332ad5c4fcaffc68l-m0xd-w480_h480_q80.jpg
02616930c356494a9a19e77ae92d9a9c,599999,USD,KHORR Realty,2,,4370,https://ap.rdcpix.com/294586216/d6dc81cff57c245b4a4336860af3c0d1l-m0xd-w480_h480_q80.jpg
7f6eb25390c24471aecdf6a592fa8f11,825000,USD,COMPASS,3,2,5653,https://ap.rdcpix.com/1013822540/10da9dbf21589f8c3a922910d9d43ffcl-m0xd-w480_h480_q80.jpg
57f717d086934fd585b3fee3fb1893b5,,,,,,,
8781e66a99054cf48580985fc8e1e1d8,,,,,,,
48be2dd786a04451bf629fe0238ccce4,1299000,USD,Windermere Homes & Estates,4,2,6998,https://ap.rdcpix.com/943213289/c9547ddff782307b5df08d24b59d6c56l-m0xd-w480_h480_q80.jpg
e1bb783096ec4de2b0a10b7b8675359d,460000,USD,Tucker Realty,2,1,4275,https://ap.rdcpix.com/674635892/849bb7db20805f7994e7043054dfd865l-m0xd-w480_h480_q80.jpg
afa42453021245d699d8a79a56dc4577,1299999,USD,"Pacific Coast Realtors, Inc.",3,2,4996,https://maps.googleapis.com/maps/api/streetview?channel=feps-streetview&client=gme-movesalesinc&size=640x480&location=11957%20Bray%20St%2C%20Culver%20City%2C%20CA%2090230&signature=PI5B6U2Psnc0-TeKPz7T5zczarE=&metadata=uSJNOVRjK5WeudWfYaEksSST7BE=
5655f2e569f645b298b163822ab273c1,1850000,USD,JP Investment Real Estate Group,3,3,8784,https://ap.rdcpix.com/1618450512/875b9458709cb7f47091027841bef2f1l-m0xd-w480_h480_q80.jpg
6bb975c677234edba636fb1ad56fc74d,294500,USD,CENTURY 21 Allstars,3,1,6700,https://ap.rdcpix.com/590206542/e08e5a888ddb513b1fdf1c22716f87e6o-c0s.jpg
f03684f941514c7c89a5ddbb7ae262a1,399000,USD,Berkshire Hathaway Hscp,2,2,6249,https://maps.googleapis.com/maps/api/streetview?channel=feps-streetview&client=gme-movesalesinc&size=640x480&location=1745%20E%20106th%20St%2C%20Los%20Angeles%2C%20CA%2090002&signature=OqyiShMZOiEvymGEIpgPo0rzdhQ=&metadata=_F8zOjNtL8BhypPabx4E3Xink3I=
7e05489b89d1465c8fa21939513ae494,450000,USD,Diverse Realty & Investments,2,1,2380,https://maps.googleapis.com/maps/api/streetview?channel=feps-streetview&client=gme-movesalesinc&size=640x480&location=5804%20S%20Wilton%20Pl%2C%20Los%20Angeles%2C%20CA%2090047&signature=vJflPpFV0zTu_QH7UQDWjQuxEBk=&metadata=1R5qAzXQ-YWFPZhQ6R1ygAG_vBI=
c852be5320c5443db9a3cc5d2afd4239,437000,USD,Berkshire Hathaway Hm Ser,4,1,5405,https://ap.rdcpix.com/500114882/5edf72641c553edbf2200665f04012d3l-m0xd-w480_h480_q80.jpg
39322bbe58664243be6e42108af34a5b,1995000,USD,Realty National,4,3,6159,https://ap.rdcpix.com/267643181/ff384a85bd51b00fa9307c98a42308aeo-c0s.jpg
31f53e5ad0414c46b8775024d5b19664,1749000,USD,RE/MAX ESTATE PROPERTIES,3,,6063,https://ap.rdcpix.com/1949863933/bb91e5416b69fe8c9cdd5bf47d91e5d7l-m0xd-w480_h480_q80.jpg
b6c958a60db240a28fd1d362b9ad0816,359900,USD,Sentinel Realty Partners,3,1,5075,https://ap.rdcpix.com/924774027/c43c73a9e164cf9b8e18962331796b7cl-m0xd-w480_h480_q80.jpg
ef7674646b8a4cd0a36e4124b370bc81,,,,,,,
741041e57e7f4e48b599c30c240f8f09,,,,,,,
ef126db30be9441c9039e4ed3f484f33,2495000,USD,Keller Williams Realty Hollywood Hills,3,3,5432,https://ap.rdcpix.com/1750601937/331c4778d9eefce244381dce73df06f2l-m0xd-w480_h480_q80.jpg
f98fabddaf73489e84c604bda9290ae8,3350000,USD,The Bienstock Group,4,5,6548,https://ap.rdcpix.com/1291968824/729053343fd5b49ce24d1d4c310f321bl-m0xd-w480_h480_q80.jpg
5653490680664380b82aedb3952f2a93,2300000,USD,The Bienstock Group,4,3,7048,https://ap.rdcpix.com/564308235/1b167fc0156eae62f901401842812711l-m0xd-w480_h480_q80.jpg
120399d1644d464295ed6d3a28a757e3,758000,USD,Berkshire Hathaway HomeServices California Realty,2,2,3581,https://ap.rdcpix.com/1014741234/4ee5be0a3946d5f1dcbfe83a2c7fb661l-m0xd-w480_h480_q80.jpg
5be7e46dc04f41d5997f0a681fd8da6b,1197000,USD,Nourmand,2,2,4971,https://ap.rdcpix.com/1045807475/f8fc811e9c66483b183673e05532f1bcl-m0xd-w480_h480_q80.jpg
82b274929a874290bbcb6fb3e05fb1af,1450000,USD,"SK Realty and Investment, Inc",2,1,6213,https://ap.rdcpix.com/778662427/97aaa220a6172933471577ac457dc76fl-m0xd-w480_h480_q80.jpg
a2c4caae593d49baa9543b5d95b981fe,1450000,USD,"SK Realty and Investment, Inc",9,4,6212,https://ap.rdcpix.com/1805065360/5a9eadd35543f07b2f7cdabb52b68842l-m0xd-w480_h480_q80.jpg
1fea8d26e98641e4801efaa5978fd2b4,1450000,USD,"SK Realty and Investment, Inc",3,2,6213,https://ap.rdcpix.com/778662427/d6c1165bc4f83225c2b014caa2466d2dl-m0xd-w480_h480_q80.jpg
e492719c38f2489097879d93c1225e8a,1050000,USD,Rodeo Realty,3,3,6301,https://ap.rdcpix.com/44743238/4e176d79ae1a5463bbb8bf048e28475al-m0xd-w480_h480_q80.jpg
f1a8d9b1b00546fe8800b6cabd5bbce6,1250000,USD,Blu and White Homes,4,3,4880,https://ap.rdcpix.com/2052153370/839957cd270f898336399a66540250f5l-m0xd-w480_h480_q80.jpg
28bea5c8d1ef44a8bd363ad4630214b6,779500,USD,Berkshire Hathaway Ca Prop,3,2,4530,https://ap.rdcpix.com/1131824485/6e0c65d3b04a245e960c1568b6ce5013l-m0xd-w480_h480_q80.jpg
409c9e1cb32e496fa8dcdd75a4d7fe3f,639000,USD,The Associates Realty Group,2,,7510,https://ap.rdcpix.com/690464351/efba75b9fbbceb57d92aa4c652bee631l-m0xd-w480_h480_q80.jpg
dfaa5fbcd25e4203acd41bf04da344c5,599900,USD,R.S. Cooper & Assocs Realty,3,1,6197,https://ap.rdcpix.com/1862414215/067e8ac737251ded8da50d5cf95aa8a9l-m0xd-w480_h480_q80.jpg
6e8d14d467a14fd48bc215024f598f8e,2690000,USD,Justin Saba,5,,9855,https://ap.rdcpix.com/1354922488/b480dd3ac8a3f8f9933004bbf4aecc96l-m0xd-w480_h480_q80.jpg
d3f07ece7bb446aaae721fb3ee384492,1150000,USD,New Neighbor Properties,4,4,,https://ap.rdcpix.com/1589695488/44fa0aa05a608a982789b4835c513bf4l-m0xd-w480_h480_q80.jpg
d02db341a46844fead1448515fa99439,,,,,,,
