id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
24839aa5962940c8a41d8e03e98a181e,1400000,USD,Berkshire Hathaway HomeServices,5,3,7495,https://ap.rdcpix.com/857928835/b9cd2d69699d01a0a161aafc505883eco-c0s.jpg
4d1d3896e7be4d73aa413ccd56707862,425000,USD,Exclusive Realty Inc.,4,2,5080,https://ap.rdcpix.com/1505219360/e086996f9c25b30f934f736e32af2aeel-m0xd-w480_h480_q80.jpg
1e9dc86cc3b0412fa0de571013243c73,10495000,USD,Rodeo Realty,4,,,https://ap.rdcpix.com/1057506376/512b0fc730ade4df97f015564b5f55b3l-m0xd-w480_h480_q80.jpg
98a48767ba954104b41a6a0016f87789,,,,,,,
d9d688c88eb24e768e4267475b433d8d,,,,,,,
32f55313936e4588a751855917e11f68,1250000,USD,Keller Williams Realty Los Feliz,5,3,7482,https://ap.rdcpix.com/86980876/801d9791a6ba22af2e9a73758274c5e6l-m0xd-w480_h480_q80.jpg
c20c3b5b9653453bb0fa3861b6101b30,950000,USD,Coldwell Banker Allstars,4,2,5159,https://ap.rdcpix.com/117070461/d9e5796dd7fa9991abfabaa31903946dl-m0xd-w480_h480_q80.jpg
6620a5f6b6a44e87857798476cce2dd5,1949000,USD,RE/MAX ESTATE PROPERTIES,4,3,5504,https://ap.rdcpix.com/396293615/69c26385517c6e59ad76da8fdc065e65l-m0xd-w480_h480_q80.jpg
110929c683e946858573ff1780e8c08c,2695000,USD,Berkshire Hathaway HomeServices,5,,5604,https://ap.rdcpix.com/2111024105/ccacb872e833031d124beb4e0a5be380o-c0s.jpg
74c5b4a4d77a4a81958e04a909c8ed51,1650000,USD,Compass,4,3,5796,https://ap.rdcpix.com/1952507541/ab32d4ecf3b70a0ccccb9cbb15b49d05l-m0xd-w480_h480_q80.jpg
4d6785c65f1b4555acb2757e1be60720,2900000,USD,Coldwell Banker Residential Brokerage - Beverly Hills North,3,3,,https://ap.rdcpix.com/342403921/934c067da2d96551704cd45a18266210o-w0s.jpg
856cc27f54974dbab1cb35a0e36db165,999000,USD,RE/MAX ESTATE PROPERTIES,2,2,3215,https://ap.rdcpix.com/1221927857/542d856d3468c16231a0dd8f54986cf4l-m0xd-w480_h480_q80.jpg
2549960c9e974f7a8bcfb83bb3ca1ac3,1699000,USD,Sotheby's International Realty - Brentwood Brokerage,3,3,5246,https://ap.rdcpix.com/151237826/1e60de9c53e3626df92e9367412cae26o-w0s.jpg
53307f8cb4f04b8f8b521dba91b7012d,,,,,,,
2bf6d287b4ee426280d9d0921077194e,,,,,,,
0d7883db20354094862fa94753981688,679000,USD,Compass,3,2,2544,https://ap.rdcpix.com/930283911/5424aadd7c660f57f530c40036436dbfl-m0xd-w480_h480_q80.jpg
fe3fb21340c740c6bd18553ff8c8f726,974999,USD,First Team Real Estate,3,2,4671,https://ap.rdcpix.com/1874644539/f2329a8dce7bb2d5a89129e46fa51407l-m0xd-w480_h480_q80.jpg
72e9523573f144bb93b914d7d438b746,4350000,USD,Pacific Union International,4,5,9404,https://ap.rdcpix.com/1085960511/446bc6a6e83e37a901686d98a4891cc5l-m0xd-w480_h480_q80.jpg
6b95367552fe46e39fe4fc476e81aa43,449000,USD,CENTURY 21 Allstars,3,2,2962,https://ap.rdcpix.com/590206542/e08e5a888ddb513b1fdf1c22716f87e6o-c0s.jpg
12cfcd5aa7174aa2a7dbd319a99c15ec,625000,USD,Coldwell Banker Allstars,3,2,5400,https://ap.rdcpix.com/1994680691/e76fc51d5ff72e32c8d1651c62563415l-m0xd-w480_h480_q80.jpg
8c85056e48054bcfa5138f7863b81ec6,634900,USD,CENTURY 21 Allstars,3,1,7499,https://ap.rdcpix.com/590206542/e08e5a888ddb513b1fdf1c22716f87e6o-c0s.jpg
fefb36106932484f886d8aff3b6ca839,999000,USD,Keller Williams WMC,5,4,5384,https://ap.rdcpix.com/49132737/e08bf341fbe25feb8850192f5c54e333l-m0xd-w480_h480_q80.jpg
9ba799605c0546e098fbfafcb027437c,689000,USD,Compass,2,1,3400,https://ap.rdcpix.com/1906350328/f15a34017e8122ec0f355a5950fccc81l-m0xd-w480_h480_q80.jpg
ff80b9e5bacb4dacba113c368c824739,1649000,USD,MAISONRE,5,3,8001,https://ap.rdcpix.com/1566538414/ad933e3ae481fa323498222420bc8404l-m0xd-w480_h480_q80.jpg
466888786abc42468e56802232261aca,3395000,USD,Coldwell Banker Residential Brokerage - Beverly Hills South,3,,,https://ap.rdcpix.com/342403921/23ea75a4cda09058d2e7dc1ce52242d8o-w0s.jpg
b59b4b39cd3342768faa9a45c9d4ce2c,3095000,USD,"George Chung, Realtors",5,6,7687,https://ap.rdcpix.com/487636151/6ae4ccf33e75c318a0a0d2f6a999d17fl-m0xd-w480_h480_q80.jpg
dbfb571c263f4b8abe797639a4227a77,,,,,,,
22f7fdb2c3a246afabcc928f5ad03dff,,,,,,,
dea98a8e0295432796164b58a3213e2a,3350000,USD,Coldwell Banker Residential Brokerage - Calabasas,3,4,5939,https://ap.rdcpix.com/342403921/fa6567ed9b59fadf76e65c9bac9a6b07o-w0s.jpg
