id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
4b2ed3593530462d8a6667eb8040a2ff,274000,USD,Vegas Dream Homes Inc,3,,4356,https://ap.rdcpix.com/93651578/991b89abc7b819eb5c6bf016701b0271l-m0xd-w480_h480_q80.jpg
383dc430469649ecbb306e667b478bc3,182000,USD,Realty One Group Inc,3,1,6534,https://ap.rdcpix.com/1715540390/6e9c614b4648ea977eb45df2a994517dl-m0xd-w480_h480_q80.jpg
23d0b29f8d6a4d68a04fef63e3a9b7ae,360000,USD,American Realty Properties Llc,3,2,6098,https://ap.rdcpix.com/627404585/ed7aa9ea7bbf6186b5f90bcc287451efl-m0xd-w480_h480_q80.jpg
0ffb779ffb06400a832e3c4764515b92,,,,,,,
730264b240a345159a03abd7c4c22d6e,,,,,,,
9d5d4709af5143a4a309d779957e9c7f,240000,USD,Nationwide Realty Llc,4,2,6970,https://ap.rdcpix.com/1374139534/ab19ae079fece8415b311f778e15bca3l-m0xd-w480_h480_q80.jpg
5bfdd453053646d0a2663842285610c1,322000,USD,Las Vegas Real Estate Llc,2,2,5227,https://ap.rdcpix.com/1009207578/d8c4cd698637a0399af24073aad27f7fl-m0xd-w480_h480_q80.jpg
7205e0e82a6f47709b3403a27af4b9d8,175000,USD,Robinson Realty & Management,2,2,3485,https://ap.rdcpix.com/120499736/56073d71fe8468a1f7cca18548034913l-m0xd-w480_h480_q80.jpg
9a694c6abe6f4bd082b85fb3cfa96858,210000,USD,The Agency,3,,2614,https://ap.rdcpix.com/1335702330/5f4abdf4583e8f17119f86509c32666cl-m0xd-w480_h480_q80.jpg
11fa4abbbcbf47d5aac08d41d4e79ff0,274999,USD,Elite Realty,4,,5227,https://ap.rdcpix.com/323314565/9e045c1af1d1b8ce0d1372cbc1967a41l-m0xd-w480_h480_q80.jpg
4ef57a0589c94afd9532f26a3e24fa43,290000,USD,Desert Springs Realty Ltd,3,,3049,https://ap.rdcpix.com/2004062808/fbea0aa2b9219099c173bcfcaa823e9cl-m0xd-w480_h480_q80.jpg
9444cc6982a948f894004b7ce58ecbfb,349000,USD,Re/Max Central,3,2,5227,https://ap.rdcpix.com/1338874499/79677c15f678ee70d9334fbe44b56d87l-m0xd-w480_h480_q80.jpg
16845c1d32cc4c55b96e74d3d3998cd0,275000,USD,Keller Williams Market Place,3,2,6970,https://ap.rdcpix.com/1559254468/b147011e5a14fdbe060dcc7ef24a7ee9l-m0xd-w480_h480_q80.jpg
af15ae43046f4dc19ca63d62dc4caa25,,,,,,,
bd3209842e94450a9445adbcd4525c35,,,,,,,
9508f977e64a470f8b39e5b30963c616,290000,USD,Offerpad,2,,3920,https://ap.rdcpix.com/1765277714/c07f08f5ca9c043e0d11fabaf6f5d092l-m0xd-w480_h480_q80.jpg
afe986eac7e34a7ba2ca16833ce6fae7,245000,USD,Platinum R.E. Professionals,2,2,5663,https://ap.rdcpix.com/835932330/7a74cfd966982cc99d422270a05f4d76l-m0xd-w480_h480_q80.jpg
1a828391a01b49eca07b683821ab6755,227000,USD,Allure Realty Group Llc,2,,1742,https://ap.rdcpix.com/667004602/7af5872f02d0dc7ad4c10816a1180bb6l-m0xd-w480_h480_q80.jpg
27fc2054d2484537a14ded7ecf1748d1,274888,USD,Urban Nest Realty,3,2,4792,https://ap.rdcpix.com/2088909754/fb69f8e2caad341571845141b1a1d7ddl-m0xd-w480_h480_q80.jpg
161e2dfd7c594430bff40e5edac0bbb1,279900,USD,Luxe Estates & Lifestyles Llc,4,3,,https://ap.rdcpix.com/692297655/d73d9c763be08fff2961e606ecf52a70l-m0xd-w480_h480_q80.jpg
dc3cea7ed25543fbb484337e704c3df4,385000,USD,Easy Street Realty Las Vegas,4,2,6098,https://ap.rdcpix.com/1585257239/3998e9b47baf8c63cf4fc5e9853ba98bl-m0xd-w480_h480_q80.jpg
cf9149eef8514400952b24942efa3f14,525000,USD,Luxury Estates International,1,1,,https://ap.rdcpix.com/411124281/0e17d044541e4279c8c9a76649672a74l-m0xd-w480_h480_q80.jpg
86b6479118f94729b5fe20cb440fccb6,449900,USD,RE/MAX Excellence,4,3,4792,https://ap.rdcpix.com/1175750568/bf29243284213c2deff0f70ab420da84l-m0xd-w480_h480_q80.jpg
bec6f5b1e8044e958f82bccab1dda360,239998,USD,Precision Realty,3,,4792,https://ap.rdcpix.com/1846545376/a34b509ef890457798532fea09384f57l-m0xd-w480_h480_q80.jpg
96e7c99f27054da29dc4d84c1191b855,299997,USD,Precision Realty,4,,7405,https://ap.rdcpix.com/1718316394/7328a2c14623d3b0a6b659db8433b829l-m0xd-w480_h480_q80.jpg
fd70a7c539cd4d9a959f9fe9f958d68d,334900,USD,Signature Real Estate Group,3,2,4792,https://ap.rdcpix.com/831050514/02a0d5bd8fc816e4e867812e5e2d0c45l-m0xd-w480_h480_q80.jpg
0ce8f38b8eee43a3acfacd334c8391ac,,,,,,,
316c3f5d72e046089adb34428149547f,,,,,,,
49dabf1c21674498866824711696e348,580000,USD,Coldwell Banker Premier,4,,,https://ap.rdcpix.com/163094785/05c769ebbbf11a80e50b3c4f2c5d9212l-m0xd-w480_h480_q80.jpg
b8382605f77d40b9b6994eaada8af623,258000,USD,Realty ONE Group - SUMMERLIN,3,2,4792,https://ap.rdcpix.com/38444153/b90544bf4b7735156df54b390cd63f36l-m0xd-w480_h480_q80.jpg
3236c5523c284812aa1e4484d0f2b973,242500,USD,Keller Williams Market Place,3,,5227,https://ap.rdcpix.com/1359909648/69c5eafb8a35671af845c7ef54aff28bl-m0xd-w480_h480_q80.jpg
1759ba45a2d94d5390c4643d16b4179e,625000,USD,Keller Williams Market Place,2,,,https://ap.rdcpix.com/166472921/02632ab7791658e0dbb1938d2b47aa65l-m0xd-w480_h480_q80.jpg
f2cd6088fd624fabbbaf81aa38708f54,329900,USD,Century 21 Americana,4,,4792,https://ap.rdcpix.com/318286896/642b80d150c0aa91631dd1286d6ce5e9l-m0xd-w480_h480_q80.jpg
5b22edad2e734397b71b48068c9c5759,354999,USD,Bhhs Nevada Properties,3,2,5227,https://ap.rdcpix.com/1366517600/254056cebe2e4793e5c80599d8aaf087l-m0xd-w480_h480_q80.jpg
852df0ba04c04d23b9770f8f0c64bc6e,659900,USD,LV REAL,4,4,6098,https://ap.rdcpix.com/1438820791/717f4e4665d784924864cf8dea863949l-m0xd-w480_h480_q80.jpg
