id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
8c34936927ef45a29b7e80cc7a4de8e9,825000,USD,Cal 1 Realty,2,2,7477,https://ap.rdcpix.com/1749208506/32360be800576594b9528d4665a43de3l-m0xd-w480_h480_q80.jpg
fd0048bacbd446b6a9adb1c030e7f252,599999,USD,Golden Valley Real Estate Group,3,2,6970,https://ap.rdcpix.com/219264773/4bc6ddd429bfc5162aeea3587585d39bl-m0xd-w480_h480_q80.jpg
5c3977d72a6044e9a955d32d37570595,364900,USD,RANCON REAL ESTATE -MURRIETA,2,1,3790,https://ap.rdcpix.com/1896332032/1c2e49385d47adc2ead54154999eaaa0l-m0xd-w480_h480_q80.jpg
aa732618ad97438fa61b4a8b58f76747,,,,,,,
593dc0e6eb564385a9203424668810ca,,,,,,,
48fabc4cc5334e06bff053b9c5063b3f,1595000,USD,Hilton & Hyland,4,,6484,https://ap.rdcpix.com/783613437/017263b27ab92279becdfc4f6e79355cl-m0xd-w480_h480_q80.jpg
cc3d42453c844d8eb49234a5da8e40f1,1899000,USD,Nourmand,5,5,6285,https://ap.rdcpix.com/662289709/b10653e32a2628de331e00b440968370l-m0xd-w480_h480_q80.jpg
b1910694f56444ada36363bb1e1999c0,1795000,USD,The Agency,4,3,5680,https://ap.rdcpix.com/185503443/7d4429774c56d8065c63585bd64077d6l-m0xd-w480_h480_q80.jpg
f1183f0c48af42d1ab04ba117b8afc3b,629900,USD,First Team Real Estate,3,2,5850,https://ap.rdcpix.com/876838841/85dcbc774223d30331eb3574f670e66fl-m0xd-w480_h480_q80.jpg
08998a4b22d34f0181ff98c5149955f7,588888,USD,Keller Williams Pacific Estates,3,,5746,https://ap.rdcpix.com/1568076497/71182434f648b3e51f4bbe22ad7726c9l-m0xd-w480_h480_q80.jpg
47d7d093aba0427083f4412ff379bca2,799000,USD,Compass,2,1,4937,https://ap.rdcpix.com/1404906877/33cc51d4af310096f4a7a1a31d25d917l-m0xd-w480_h480_q80.jpg
34b28f0dec404569ac7ff4cb7d444eba,1198000,USD,Douglas Elliman - Beverly Hills,3,3,5612,https://ap.rdcpix.com/634259708/ca4f949d4d6b51e181f02d5ff7fa24d3o-c0s.jpg
4bb4307cb192464cbb4a58c359816d59,1125000,USD,Core Real Estate Group,3,,8036,https://ap.rdcpix.com/638749186/7352b114f9566ce58196522693ab5073l-m0xd-w480_h480_q80.jpg
3cb34cd2ad8b40dbbc786eb400f09aa3,,,,,,,
8a667550c8fd43a9b824df631fb8d67c,,,,,,,
6a539eb64c24463aa2d73ceb71ed0ac3,9995000,USD,Berkshire Hathaway HomeServices,6,,,https://ap.rdcpix.com/1497412002/c464ef2b85954659cd6e818ab5b17cf1o-c0s.jpg
fced677e1fd34019906ea4656f7424d9,585000,USD,CENTURY 21 DYNASTY,4,3,5199,https://ap.rdcpix.com/356927218/fb43258b2d90a699aa5a700f962bc29dl-m0xd-w480_h480_q80.jpg
