id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
d43b9a6cab67435d90342cf814a1e6ca,899999,USD,Represented By,3,2,5703,https://ap.rdcpix.com/459638671/1d5be87b5fce63930a07a1299f462b87l-m0xd-w480_h480_q80.jpg
04c0c1c1c00d41b5a319dc33125060ab,1195000,USD,Keller Williams Realty - Studio City,3,2,9622,https://ap.rdcpix.com/703397513/863727c53255e9ea5a6b314061e90b98l-m0xd-w480_h480_q80.jpg
d002148aa7d6492daf25e3fe2c82fbb0,589900,USD,Dlp Realty  Sales & Loans,3,2,5449,https://ap.rdcpix.com/475790069/4f5f23a719a71764d27531b254a36f14l-m0xd-w480_h480_q80.jpg
f07ca23c3815468084ca13cfd0dd54e5,,,,,,,
80317dbe53ef42ed9e414559e38d4647,,,,,,,
6e36f6ee120748f7bcd5e022033f69de,349900,USD,Dlp Realty  Sales & Loans,2,2,2561,https://ap.rdcpix.com/472291316/9b989cbc5bc100a2010b8243bf7ad8d0l-m0xd-w480_h480_q80.jpg
f07c157c789a4036aaca89519d2a3c64,3399000,USD,Coldwell Banker Residential Brokerage - Beverly Hills South,4,,4690,https://ap.rdcpix.com/342403921/23ea75a4cda09058d2e7dc1ce52242d8o-w0s.jpg
68fc13b97bda44d3b30270f10a1e8136,5500000,USD,Sotheby's International Realty - Beverly Hills Brokerage,4,,,https://ap.rdcpix.com/151237826/35dbe71b7ff5e11c7d2bdd79c02ee1deo-w0s.jpg
f081b9d7b3904c06b0977310d8f1fda3,3599000,USD,Action Management Group,4,,8526,https://ap.rdcpix.com/562787167/ecd6524b05247cd7035bfd8760f17674l-m0xd-w480_h480_q80.jpg
d356819e1a9b482f99d8070493d7cd59,2250000,USD,Coldwell Banker Residential Brokerage - Beverly Hills North,3,,8398,https://ap.rdcpix.com/342403921/934c067da2d96551704cd45a18266210o-w0s.jpg
b037e66f1fb9489691b16813c311d2d9,785000,USD,KANMCO,3,2,7107,https://ap.rdcpix.com/1255176163/c949e188e9c7ea0504b50a69d2f509fdl-m0xd-w480_h480_q80.jpg
6fe14c9a5641498cacda7f41180a119a,1195000,USD,Coldwell Banker Residential Brokerage - Santa Monica Montana,2,2,5220,https://ap.rdcpix.com/342403921/c722c3a0141d8ccebbee6869f18478c9o-w0s.jpg
ff88755fb5f949f7b9e18f48f3b1d869,1363000,USD,CENTURY 21 Allstars,3,3,5256,https://ap.rdcpix.com/590206542/e08e5a888ddb513b1fdf1c22716f87e6o-c0s.jpg
e6a8612580df416e8d2a7d4dfa73869b,,,,,,,
c34a96b5775c432d9ec4d0587d6e579f,,,,,,,
a014e7f345b146e8979f12279f3935d6,1395000,USD,Berkshire Hathaway HomeServices,2,2,6437,https://ap.rdcpix.com/1497412002/c464ef2b85954659cd6e818ab5b17cf1o-c0s.jpg
e78be2792b244ecabdeb663ee9243b0d,1885000,USD,L.A. Green Designs,4,3,8864,https://ap.rdcpix.com/495691597/6486ea3775fc5b27ebc6f99e0aac2db3l-m0xd-w480_h480_q80.jpg
70a332d002ae46cf87c96bb5cf8afbd1,3400000,USD,Coldwell Banker Residential Brokerage - Pacific Palisades,4,5,,https://ap.rdcpix.com/342403921/c6eb1d0995e569c56645cb16f63a9f90o-w0s.jpg
67efb7c66e8f4f509b3f23a3b2ffe5af,365000,USD,Smart Realty Group,2,1,4546,https://ap.rdcpix.com/911066976/623f563aeabf4a014425ce94328cae88l-m0xd-w480_h480_q80.jpg
758201e4465a467b992973954c65389e,415000,USD,Century 21 Masters,3,2,3842,https://ap.rdcpix.com/2077584426/0c034c16c1dd4d8c896dfd2ceed69a2al-m0xd-w480_h480_q80.jpg
af3f7b375fae42ddbd10b66ddd941fd0,989000,USD,Keller Williams Silicon Beach,2,1,5330,https://ap.rdcpix.com/1475405069/f0ab7738621b1b441e03815b49b8d250l-m0xd-w480_h480_q80.jpg
0de70d80def64117997438c789d20914,1499000,USD,ACME Real Estate,3,3,4800,https://ap.rdcpix.com/587227759/520d3adb73a25737f19aa8b14af59674l-m0xd-w480_h480_q80.jpg
053f28abdc324153b2a8f19ebfe7dad9,3179000,USD,Real Estate eBroker Inc.,5,,9198,https://ap.rdcpix.com/47384576/da9fb70c36a05a69bac23ba37ec7c3b9l-m0xd-w480_h480_q80.jpg
b17379fa3418472caba250806a0a51a2,998000,USD,Keller Williams Realty,3,2,7303,https://ap.rdcpix.com/1987264076/31ec50612ab72fcb6e66bb9ec474d8b4l-m0xd-w480_h480_q80.jpg
5e003dbfa92548719c327c310063f4c7,1600000,USD,Re/Max Tri-City,2,1,6739,https://ap.rdcpix.com/768779169/e8da03d6942e904a54af5db1001c585cl-m0xd-w480_h480_q80.jpg
8be089304c3147f0a575532728eedd88,775000,USD,L.A. Green Designs,3,2,1847,https://ap.rdcpix.com/1253014725/ff0ae9d851766d511b33c43ca514d5e0l-m0xd-w480_h480_q80.jpg
4d03d5263bf24402ae59720ff407b47c,,,,,,,
1e860b406e394f03bc48a0ba542803b0,,,,,,,
6fd0aeddefeb405c8bbd164eeed8cacf,725000,USD,Berkshire Hathaway HomeServices,2,1,3149,https://ap.rdcpix.com/2111024105/24771ca05a0c937a22e41e9930a0466bo-c0s.jpg
607b554ee95f4dbfb0e3b0d4bd04ee95,599999,USD,INTERO REAL ESTATE SERVICES,3,2,5167,https://ap.rdcpix.com/601640492/068cc1f86d9c1c96df6b40731a1e7194l-m0xd-w480_h480_q80.jpg
14cb9349748a495e8479c895d791215a,1599000,USD,"CAT Realty, Inc.",4,3,6195,https://ap.rdcpix.com/1701600136/654e92b9982118a440d4733de06aad63l-m0xd-w480_h480_q80.jpg
59b3acc3ad70465da842aab960f77f39,1250000,USD,Compass,3,,6255,https://ap.rdcpix.com/49743743/db215e3d7b0f1511eb75751d3d3ff1a9l-m0xd-w480_h480_q80.jpg
c2c328cdff984184a70e3ee5970e47bf,2298000,USD,Douglas Elliman - Beverly Hills,4,3,5996,https://ap.rdcpix.com/634259708/ca4f949d4d6b51e181f02d5ff7fa24d3o-c0s.jpg
8dd9c03136984fa487bf06cac64fd282,645000,USD,Vertical Real Estate Services,3,2,3719,https://ap.rdcpix.com/942621762/710a82b7f7232c2d57589a3c96c33cd5l-m0xd-w480_h480_q80.jpg
f276fedfc88d4ff299554a15e9399e59,649000,USD,Re/Max Titanium,3,,2412,https://ap.rdcpix.com/1110701647/8d0af2b092012ca8d33b1dd0711dcefbl-m0xd-w480_h480_q80.jpg
f9cc5fdeb2784ab58010cfbaf3cf2acc,875000,USD,James Irving,3,1,4285,https://ap.rdcpix.com/1052418622/7c172f2e5f42813931f1baefd9ae32dcl-m0xd-w480_h480_q80.jpg
480279c78236448ca4199db87f199794,999000,USD,Nela Homes,3,2,5003,https://ap.rdcpix.com/270817788/e6b47a9848cd874beadac5cecfcba797l-m0xd-w480_h480_q80.jpg
86c8b961a271459a81ab2ec4a4b2cc2d,1198000,USD,COMPASS,3,2,6751,https://ap.rdcpix.com/470176764/426333ae06bb554b98328569b7229da2l-m0xd-w480_h480_q80.jpg
4448f5efcc6b4aaaa1ce4511932d68bb,675000,USD,Et Realty,2,1,6738,https://ap.rdcpix.com/2096465198/4e87d312e491816e8141035b13982ca3l-m0xd-w480_h480_q80.jpg
e040da3e19274aebacdc5814278b0318,,,,,,,
2d9c5b1bd6464e79b84dff8cdfd3eb9c,,,,,,,
ade34657670849f18297cb3e99be95a4,6495000,USD,The Agency,6,7,,https://ap.rdcpix.com/1720900337/26f828dfb55387a25bd01e06fedbc17el-m0xd-w480_h480_q80.jpg
8e7b55871dda4ebfb237486188058c61,1480000,USD,"Investcity Realty, Inc.",3,2,5663,https://ap.rdcpix.com/952407266/5bc3eabb874e2ed3fc9a0fb11738b605l-m0xd-w480_h480_q80.jpg
a543fb0ca241487a81a524a3ab3bdea5,999000,USD,Redfin Corporation,3,2,6328,https://ap.rdcpix.com/1250693259/3e974f9e9f0eaa080d630e1754efa2d2l-m0xd-w480_h480_q80.jpg
1ba580dae28b4ff989e7f286e8638046,410000,USD,The Agent And Company,3,1,4428,https://ap.rdcpix.com/720492418/7d9d628ee592f1402b0dcb45bf50df5bl-m0xd-w480_h480_q80.jpg
0089daa65a684f2eaa38f68dd4b3150d,4195000,USD,Keller Williams Beverly Hills,5,,9102,https://ap.rdcpix.com/2118761573/d6119321dfce5467c957b5dc56c13da7l-m0xd-w480_h480_q80.jpg
03e12863a3fc4ba7b83a8d09d27af592,3399000,USD,Coldwell Banker Residential Brokerage - Santa Monica Montana,5,4,6400,https://ap.rdcpix.com/342403921/070051b2eb642a12ff4087ecc30aa5cdo-w0s.jpg
2c933c5096ea4e5c857267826193b711,1050000,USD,Nest Seekers,2,1,2306,https://ap.rdcpix.com/173093347/89fdafc8eec18001ff8f0becba1b6064l-m0xd-w480_h480_q80.jpg
32eb203651f2441f886b7cbe977c6953,5595000,USD,Coldwell Banker Residential Brokerage - Brentwood,5,,8973,https://ap.rdcpix.com/342403921/076f09ae37bc8febe2b318bad4f73314o-w0s.jpg
66aa882267ac433eb34c809fc501c730,1285000,USD,"Premier Investors R.E., Inc.",2,1,7385,https://ap.rdcpix.com/598177014/0e4ddbc3a96f742fd830a0bd4726e113l-m0xd-w480_h480_q80.jpg
0c4927c3ccb8417fb7beeb2ecb66038d,499000,USD,Real Estate Connection,4,2,4357,https://ap.rdcpix.com/2131899794/d113c00640ee2ad24ff35bd1b2c36048l-m0xd-w480_h480_q80.jpg
735c8a872c614bb888ee6a7327c8f8b9,2199000,USD,Keller Williams Realty Los Feliz,2,3,6594,https://ap.rdcpix.com/185197127/202f27f0632aba59a4bb2e8f5ed629afl-m0xd-w480_h480_q80.jpg
bb706ea7bdb249bf8f95393c8c9a8cce,2395000,USD,Rodeo Realty,5,3,8229,https://ap.rdcpix.com/966810642/0e6faf747d49fae8dff229232824154el-m0xd-w480_h480_q80.jpg
386bbf45793c4a2da827691a6b34046c,650000,USD,Gbcasas-Real Estate Experts,3,2,5665,https://ap.rdcpix.com/737678773/3e7ebcf451348a8d58917f2c0d32524dl-m0xd-w480_h480_q80.jpg
774369ef905c47f58fc0ae34e4614e8b,535000,USD,American Team Properties,3,2,5804,https://ap.rdcpix.com/67219776/12fe92c41aa2711097a2bd3b141f0fcdl-m0xd-w480_h480_q80.jpg
9c865da8037b4f7c94fc60bfb44968a9,439000,USD,Astron Realty,4,2,5393,https://ap.rdcpix.com/1493433352/4eeb537556d865fc0cf3aaa1440f6ee5l-m0xd-w480_h480_q80.jpg
1010cf7b18a147af8cd488ebc1bb5ae2,,,,,,,
