id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
124cb50e0afd41e6acdc959b49ae3a65,600000,USD,Brooke Realty,3,2,5069,https://ap.rdcpix.com/816568975/cb7183b43dd4d6c778cda229293cea98l-m0xd-w480_h480_q80.jpg
b10dd4b07f7945aca4c437e086f33070,839000,USD,Keller Williams Larchmont,2,3,,https://ap.rdcpix.com/1190060756/b72a81b961eebec954f7db44b00e2e98l-m0xd-w480_h480_q80.jpg
486ab58e0ca04e958b305eff08bca23e,1500000,USD,The Bienstock Group,3,2,6813,https://ap.rdcpix.com/1082535455/583b354c516a3aa612e507950282a88el-m0xd-w480_h480_q80.jpg
aca6deabfa754b779def247cf7cafa82,,,,,,,
3b7b68c4105f45ca8f8a8bac99ace7ab,,,,,,,
74a71a43db8d4eb49e98f36e119f720f,400000,USD,Provence Properties,2,1,1616,https://ap.rdcpix.com/2064841329/2bc1f677ad62675d3feda2ca74b57a04l-m0xd-w480_h480_q80.jpg
fe4a88a25b1a4a5cb9adf474e0dd3196,425000,USD,Real Estate Ebroker Inc,2,1,2709,https://ap.rdcpix.com/2026031869/4568b130808ac88f84251588347c483el-m0xd-w480_h480_q80.jpg
01775e3c24c349a291493a01c686feb2,900000,USD,Brooke Realty,3,2,7465,https://ap.rdcpix.com/2092987828/455ebf156fe1b3b436e09c0edc9893c3l-m0xd-w480_h480_q80.jpg
487a1b118e0a4c6a95a8f2af175cdc5a,995000,USD,California Elite Real Estate,3,1,4999,https://ap.rdcpix.com/961804246/5de0d971a9c82739020d1e4aa3b4cae4l-m0xd-w480_h480_q80.jpg
bcae97149c854ae1ab8fea641c686495,849000,USD,Berkshire Hathaway H.S.C.P.,4,2,4649,https://ap.rdcpix.com/1666852128/c123ff2817ea0265aacbcb0342a5b3f0l-m0xd-w480_h480_q80.jpg
179b7589c0664bf9bcb61027990d554a,669000,USD,American Team Properties,2,1,6501,https://ap.rdcpix.com/2004912133/ec7032a15590983dd8d8c37d72dcceb9l-m0xd-w480_h480_q80.jpg
03d466d9ac2b48e0a21f26d58cdb8c5e,1295000,USD,The Real Estate Consultants,3,,6000,https://ap.rdcpix.com/180340237/7ba86f9c5dc3a4101ce3b165683f8093l-m0xd-w480_h480_q80.jpg
d1e5c75b244547ceb6b4907d70b74ab7,3495000,USD,Coldwell Banker Campbell Realt,4,,,https://ap.rdcpix.com/542039918/61dd64829d99f638f9ef827a352abe86l-m0xd-w480_h480_q80.jpg
f8138f6e6f294c61940b0fcf261edf44,,,,,,,
7e96377fe7834a6aa4054d75a934f807,,,,,,,
8e94c90513ea4a1e9c4b3093c524a89c,1750000,USD,Century 21 A Better Service,3,1,6551,https://ap.rdcpix.com/166596183/5ae06db7be9ea7eacdd7bbe7c45afdf5l-m0xd-w480_h480_q80.jpg
6e037cc19ffe467898fef065936bbb5a,349999,USD,Realty Masters,3,2,3195,https://ap.rdcpix.com/1173823638/1bfbc51c6d851aee65120f2904421b42l-m0xd-w480_h480_q80.jpg
858b7215b2e049a58112713de646ebc9,949000,USD,Keller Williams Larchmont,2,2,1811,https://ap.rdcpix.com/314706761/691de6881b22b4d877ecffef06d7f741l-m0xd-w480_h480_q80.jpg
c55dd7ed6f51452597716ba1dadf45b9,4200000,USD,The Agency,5,,6249,https://ap.rdcpix.com/335228215/bc4128c7775c2434a8827662f4d9e2d9l-m0xd-w480_h480_q80.jpg
db5e990cbceb4ff591864d188fb2c9be,468000,USD,Cal American Homes And Realty,3,2,8969,https://ap.rdcpix.com/2137584910/c875987321dc1ac694b10c9038b9cc52l-m0xd-w480_h480_q80.jpg
5293ebda0b414f49bd7d15c79db2770b,440000,USD,CENTURY 21 DYNASTY,4,1,2000,https://ap.rdcpix.com/208015263/cfdbba61ed61e5bde968f75cd390d7c0l-m0xd-w480_h480_q80.jpg
f0dcbb20e73f49a584f383cf5faf9b7d,425000,USD,Keller Williams Pacific Estates,3,1,4616,https://maps.googleapis.com/maps/api/streetview?channel=feps-streetview&client=gme-movesalesinc&size=640x480&location=2056%20E%2076th%20St%2C%20Los%20Angeles%2C%20CA%2090001&signature=iD1MrpANvLW7TBVQGR6r5f0L0TE=&metadata=s0xpClsok-5CPiT9keoDgmeVhZE=
