id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
4f6dbd3e48de418caf139b4e6a3884fa,160000,USD,We Real Estate Group,3,2,5663,https://ap.rdcpix.com/315773538/0b015bfabf1432063d93c18c5f44b012l-m0xd-w480_h480_q80.jpg
5f21832baca045f29021b3104ded949c,330000,USD,LIFE Realty,3,,4356,https://ap.rdcpix.com/124842136/4953b50dd294818a9b4befb45c36cbd7l-m0xd-w480_h480_q80.jpg
d7927d9a6a124cc99518ab4875ddf037,399999,USD,LIFE Realty,4,,4356,https://ap.rdcpix.com/800187/8201708101b8fb65e09d224808949623l-m0xd-w480_h480_q80.jpg
4f80d7fb8de6479783c118fd323185d9,,,,,,,
5d0827f15cca45e9b96a07afd4021f4a,,,,,,,
cd50cb8d24c443778c4474654e461f29,465000,USD,"Compass Realty & Management, L",7,4,,https://ap.rdcpix.com/1192650671/d11889dda144ded4058f16e199d01f0cl-m0xd-w480_h480_q80.jpg
d444a503b1044980a1feed381f67e71a,330000,USD,Anthem Realty Group LLC,4,,3049,https://ap.rdcpix.com/1727500848/3282ed8e0349054050c4ff77b14de828l-m0xd-w480_h480_q80.jpg
333f3c004c0a43dcae9246f479cfcf74,399999,USD,Simply Vegas,6,3,8276,https://ap.rdcpix.com/1917544684/e79314cfb88a4dc545b54ab49139746dl-m0xd-w480_h480_q80.jpg
6a66b67a7ccd416e81e6eccf76325c54,6395000,USD,Luxury Homes of Las Vegas,6,,,https://ap.rdcpix.com/1619944941/c65efd7bd4471cab0aa42708855f69adl-m0xd-w480_h480_q80.jpg
23727213e3664c739aced706344eea5d,225000,USD,Century 21 Americana,3,,2178,https://ap.rdcpix.com/117479109/1d73401b27fe746a953e6abf0bc1bf38l-m0xd-w480_h480_q80.jpg
bcf5d7a7eb104ea4925c66d6a3eeae02,396465,USD,KB Home Nevada Inc,3,2,5663,https://ap.rdcpix.com/1376336015/df35c014c48c0d3be4f3c6f6d498ded0l-m0xd-w480_h480_q80.jpg
42710a34a04541e893442daa24b8d47e,603425,USD,New Home Resource,4,3,,https://ap.rdcpix.com/61759284/3100c0ffcfe9c3e03ae79b53c57177ebl-m0xd-w480_h480_q80.jpg
82f19907619947af9cef265ffb005340,529000,USD,Valleywide Properties & Mgmt,4,3,,https://ap.rdcpix.com/992655822/6d99bf5e7b0889cbea57b0dc57aeb15bl-m0xd-w480_h480_q80.jpg
1d459503f6eb43ec82d495cbe0dd147a,,,,,,,
71a66031755c467eaaddadb6feafdc2b,,,,,,,
379373576411423bac42c3568e974df2,3250000,USD,Bhhs Nevada Properties,5,,,https://ap.rdcpix.com/72461589/8467d103f611ba5bfe0fc6e532708c54l-m0xd-w480_h480_q80.jpg
e060261054e843e5a7ca9eec7f988b8e,469900,USD,Resolution Realty,5,,6534,https://ap.rdcpix.com/120072611/c533da527fb4add61e75a3d0aefa2381l-m0xd-w480_h480_q80.jpg
ec2fd147996c4c03b92e67d5081f2dd0,175000,USD,Homesmart Encore,4,2,6534,https://ap.rdcpix.com/992746176/e8363f782ef0714d2c75dbfe220d055fl-m0xd-w480_h480_q80.jpg
da7e0cb55dab4734bf3420804af3d79d,269990,USD,Realty ONE Group - HENDERSON,3,2,5663,https://ap.rdcpix.com/1125747658/7cf11f242b95dcf82f1c19876dd558fel-m0xd-w480_h480_q80.jpg
645089ee6d844c1eb6040b2f4f0ea383,364900,USD,Resolution Realty,4,3,6098,https://ap.rdcpix.com/691110166/130d539929fcdc9268de6871c770e1f3l-m0xd-w480_h480_q80.jpg
8184e3b315bc4eaaaa6c9270e310d788,240000,USD,Homesmart Encore,4,,4792,https://ap.rdcpix.com/793725597/ff1bc7db7f41af0ee3e99b4a4ab481fcl-m0xd-w480_h480_q80.jpg
996818ce20d54a739489ab3350f3d6e7,389999,USD,Rothwell Gornt Companies,4,3,7841,https://ap.rdcpix.com/1887024738/2836da5e162dda5b6d3cdbe112db0a0cl-m0xd-w480_h480_q80.jpg
52cc3cb2967d49d7944f39c85426662b,599000,USD,Rob Jensen Company,3,3,6970,https://ap.rdcpix.com/337813102/ad59ddbacc2ba8d9ffa4f3a933172c37l-m0xd-w480_h480_q80.jpg
329730681fdc4531876de4c4a6f54425,399000,USD,Signature Real Estate Group,4,3,6098,https://ap.rdcpix.com/322093841/807e2ddb0a6a7e54f5070d46112913a2l-m0xd-w480_h480_q80.jpg
134c270a4c8c4f489ea7f0619a3ddd33,347000,USD,"Od Nevada Brokerage, Llc",4,,4356,https://ap.rdcpix.com/1756624414/dfcb777ecdd1d8dcb24675c7f6b493d3l-m0xd-w480_h480_q80.jpg
4feb902613534601afad05c41ee927cb,322000,USD,"Od Nevada Brokerage, Llc",4,,4792,https://ap.rdcpix.com/695017405/cb8b0516521129b14c263fcca9217d77l-m0xd-w480_h480_q80.jpg
2faa5dbc0f234e7a922fabf718f64314,,,,,,,
6d547af0ee85474097d3607026c3ca9c,,,,,,,
91411441444546a68a52edf4fee2b5d9,261000,USD,"Od Nevada Brokerage, Llc",3,,4356,https://ap.rdcpix.com/1186234082/300fb2e19c12bb1fa22f6825754a184al-m0xd-w480_h480_q80.jpg
21bbe22efe2642999c2686dd0b1994a4,268000,USD,"Od Nevada Brokerage, Llc",3,2,4356,https://ap.rdcpix.com/1091072483/eccb81738d30616ff8b2deda58ba48fel-m0xd-w480_h480_q80.jpg
9cb0d66df480465696f2cd0468a89b42,179900,USD,Coldwell Banker Premier,3,,1742,https://ap.rdcpix.com/1140769955/87876be724b389d23b9993e1f811cd09l-m0xd-w480_h480_q80.jpg
ef415cfa2e15454fab7ecfc719eb8c82,276000,USD,Bhhs Nevada Properties,3,,2614,https://ap.rdcpix.com/1011053457/38e88a946444d02973c546738ddb7d29l-m0xd-w480_h480_q80.jpg
