id,price,price_currency,manufacturer,beds,baths,lot_size,image_url
8c4f01d5e29440689b9a44580a609b38,1875000,USD,UNKNOWN NAME,5,4,2322,https://ap.rdcpix.com/198421019/3b21c5354c531347bf9f18ce9a5a93b7l-m0xd-w480_h480_q80.jpg
a91605f7e35441989749ad3f2cda423f,1399000,USD,Reliable Sell & Buy Realty Inc,0,,,https://ap.rdcpix.com/1688342916/ea8cf1e4c458e941143d0ec7d798a178l-m0xd-w480_h480_q80.jpg
64de91d0928a413bb1b4287c9240a4bf,1659000,USD,Cornerstone Real Estate & Management Corp,6,6,,https://ap.rdcpix.com/640244172/f46518781dd9e7cea2612c84bc5b2396l-m0xd-w480_h480_q80.jpg
afd0517c200844b68a879e04a00d8166,,,,,,,
c1e7635da75b479e9e4aac2bba432c00,,,,,,,
29e47e2bcd864fa88e084dbc2b8bf13b,2415000,USD,Douglas Elliman - 575 Madison Ave,2,3,,https://p.rdcpix.com/v01/of4c12200-c0s.gif
cf03437d0c9a4fafb3ce7a5bb0cd839b,2575000,USD,Douglas Elliman - 575 Madison Ave,2,3,,https://p.rdcpix.com/v01/of4c12200-c0s.gif
d9cfe4e784bb4e56ada033e061df44bc,959000,USD,Brooklyns 4U Realty Llc,7,5,,https://ap.rdcpix.com/1746644410/a5cce8464e385990f443d7296e923f52l-m0xd-w480_h480_q80.jpg
53dd7991aa8b4079a00fc3a4ef0a40bd,1150000,USD,Kms Realty Group Inc,0,,,https://ap.rdcpix.com/2138893495/2ab9f0dac908a642ee685e879a25bb82l-m0xd-w480_h480_q80.jpg
cc3f53b5ad0b4b8e9ae4df329d8e1ca8,539000,USD,Stone Hill Real Estate,4,2,1742,https://ap.rdcpix.com/2029607398/3c2788ca7fa086664b3be94d51997c29l-m0xd-w480_h480_q80.jpg
5e1e754142e54fa1b8812b7ec0df9fe2,575000,USD,Joshuas Realty,5,,4000,https://ap.rdcpix.com/1040716338/21904b883f9ea79d16687f71d308d752l-m0xd-w480_h480_q80.jpg
89ea20bcba5b4d119eb19cb6e8aa55f6,650000,USD,Scott Dobrin Realty,4,,2500,https://ap.rdcpix.com/1028610317/9fc16f45ba3bac6fcc82d53304ee1678l-m0xd-w480_h480_q80.jpg
5ffffad8c2934e238dfe910686e1fc7b,455000,USD,"Charles Rutenberg Realty, Inc.",3,,6242,https://ap.rdcpix.com/544138550/50ffc801343ffc6962c7e238252fc725l-m0xd-w480_h480_q80.jpg
ac72735f7fc14c99a08ab9ac623a4ef0,,,,,,,
d8af04b1c6484e588a774cdfb37cafcb,,,,,,,
248157dea3014b6db335550f6b23a035,810000,USD,Cornerstone Real Estate & Management Corp,3,2,,https://ap.rdcpix.com/1195538621/b69dc3dfcb21abee30f5187e1b9c0cc7l-m0xd-w480_h480_q80.jpg
4a33070faac24ea79bab718c0f9c3b8c,429000,USD,"Charles Rutenberg Realty, Inc.",3,1,5066,https://ap.rdcpix.com/1061995621/7fda33339127fc02f857009ce91ec366l-m0xd-w480_h480_q80.jpg
136c08b529064df3a1964e1a4c8deb47,240000,USD,Fmm Premier Properties Inc,3,,1946,https://ap.rdcpix.com/1470719776/9ee12bda7811772acc1031589f5b7318l-m0xd-w480_h480_q80.jpg
f82033450c5b4e869b252fcac8a81d0a,740000,USD,Tyme Property Management Inc,4,3,2000,https://ap.rdcpix.com/825310157/c2969f2b566dd772110ff2812ca02d5al-m0xd-w480_h480_q80.jpg
4bc2406e7c3a4bdab19b39cd083ddb3c,570000,USD,Keller Williams Realty Liberty,3,1,2623,https://ap.rdcpix.com/335302605/16e9b3aa193d3e607214e425330b7157l-m0xd-w480_h480_q80.jpg
8bc943a3368c49dbb6a78dbd1b786ab9,599000,USD,Allsopp Realty Corp,3,,1492,https://ap.rdcpix.com/887525606/9fe2bfce424246da8447baf3e81af963l-m0xd-w480_h480_q80.jpg
87b35db03b8a4d468d5fe6f9f987a449,1550000,USD,Shore Line Realty Group Corp,3,,3025,https://ap.rdcpix.com/1117784290/c3d919af28afe45641cf843e4509d500l-m0xd-w480_h480_q80.jpg
f7d6d4cef52342d5bac8b7ce042e0b93,1260000,USD,Winzone Realty Inc,6,3,4000,https://ap.rdcpix.com/970225855/307968cb77719f0a92f17f7a989f2bb5l-m0xd-w480_h480_q80.jpg
960f29975c4149d0a374d9d63180fc09,459900,USD,Re/Max Universal Real Estate,2,2,2200,https://ap.rdcpix.com/232957397/4c646c3fd1383702cca1e5958b1376fel-m0xd-w480_h480_q80.jpg
30516f81120742219657c4de47bbcbdd,599000,USD,Perfect Properties Corp,4,,3840,https://ap.rdcpix.com/175164636/5e155b991adfa810eac5771d023e299al-m0xd-w480_h480_q80.jpg
5fac0e474dab40718672df044152d7d9,899000,USD,Homes Of Ny Realty Inc,3,1,1920,https://ap.rdcpix.com/1858331327/ab01af38dc1b77239d9b074cd5acbbd5l-m0xd-w480_h480_q80.jpg
cf26806afa1644b98101ac40ed39b6e9,,,,,,,
ded9e9b761cc417b8e47df39a2e35689,,,,,,,
e67efd140f5d45fc90528ba42dc4c0e7,499000,USD,Perfect Properties Corp,6,3,5700,https://ap.rdcpix.com/536665289/0a12647c760373d996ea0b393453ecccl-m0xd-w480_h480_q80.jpg
4cce6cfb1de147829595ef3ad28b9ac9,439000,USD,Perfect Properties Corp,5,2,3700,https://ap.rdcpix.com/868303930/a51f9edf36ddb4b65c030bf5dea3f24al-m0xd-w480_h480_q80.jpg
4976ec771d354167ae4a7396a0f3cadc,429000,USD,Perfect Properties Corp,5,3,2700,https://ap.rdcpix.com/1109920712/a3e56af03706898e8b976e59ec8ac009l-m0xd-w480_h480_q80.jpg
733dab401c7640faac6ddec02f2b6a41,250000,USD,We Short Sale Usa Corp,1,1,1641,https://ap.rdcpix.com/1131596388/3ecd7b61162f1e742ddc483535a7deb8l-m0xd-w480_h480_q80.jpg
48ef5afc368f4decbdc81c1cb9f598a3,305000,USD,Elite Realty Of Usa Inc,3,,2458,https://ap.rdcpix.com/2012689060/48934ab2c7f5df3f76ef7f16f6b06dc8l-m0xd-w480_h480_q80.jpg
